workerid,trial_type,order,error,response,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
4,one_slider,7,NA,0.81,crit,party,English ,1,Female,24,No.,This was testing the judgements about the sentences of English. ,Yes,0.2,3,Mac,900,1440,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3M0BCWMB8WVNTYWQXDUM2LREQTYBWK,4,Approved,Sat May 26 05:06:52 PDT 2018,Fri May 25 12:24:57 PDT 2018,Fri May 25 12:26:52 PDT 2018,Sat May 26 05:06:55 PDT 2018,,,,,[],or_noprime_orthog_firstconj,1.845566667
5,practice_trial,1,TRUE,0,filler,low_right,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,practice_trial,2,TRUE,1,filler,high_right,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,one_slider,3,NA,0.96,prime,birthday,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,one_slider,4,NA,0,prime,mail,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,one_slider,5,NA,0.03,prime,dealership,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,one_slider,6,NA,1,prime,inherit,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
5,one_slider,7,NA,0.99,crit,party,English,1,Male,31,no,,Yes,5,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3RXPCZQMQQAQJEOYGBXFA6SHATGG16,5,Approved,Sat May 26 05:07:00 PDT 2018,Fri May 25 12:24:24 PDT 2018,Fri May 25 12:27:00 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_orthog,2.379066667
6,practice_trial,1,FALSE,0.18,filler,low_right,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,practice_trial,2,FALSE,0.97,filler,high_right,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,one_slider,3,NA,0.95,prime,mail,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,one_slider,4,NA,0.73,prime,dealership,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,one_slider,5,NA,0.11,prime,birthday,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,one_slider,6,NA,0.01,prime,inherit,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
6,one_slider,7,NA,0.82,crit,party,English,1,Male,34,No,Whether an English language statement suggests an alternative meaning.,Yes,0.2,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3O7L7BFSHFO3Z6O5INSX22OREFCIEJ,6,Approved,Sat May 26 05:07:06 PDT 2018,Fri May 25 12:24:22 PDT 2018,Fri May 25 12:27:06 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_exclu,2.603533333
7,practice_trial,1,FALSE,0,filler,low_right,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,practice_trial,2,FALSE,1,filler,high_right,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,one_slider,3,NA,0.55,prime,inherit,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,one_slider,4,NA,0,prime,birthday,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,one_slider,5,NA,0,prime,mail,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,one_slider,6,NA,1,prime,dealership,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
7,one_slider,7,NA,1,crit,party,English,2,Male,34,No,I am not sure.,No,yes,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3X4MXAO0BHNA95DFTAGC20WI8F0RWC,7,Approved,Sat May 26 05:07:16 PDT 2018,Fri May 25 12:24:12 PDT 2018,Fri May 25 12:27:16 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_noprime_orthog,2.103316667
8,practice_trial,1,FALSE,0,filler,low_right,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,practice_trial,2,FALSE,0.99,filler,high_right,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,one_slider,3,NA,0.99,prime,dealership,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,one_slider,4,NA,0.98,prime,birthday,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,one_slider,5,NA,0.99,prime,inherit,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,one_slider,6,NA,0.98,prime,mail,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
8,one_slider,7,NA,0.8,crit,party,English,2,Female,60,"No, I don&quotechart think so!",I&quotecharm not sure - it seemed fairly obvious to me.,Yes,25,2,Windows,1024,1280,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3FE7TXL1LJMOLO082B25936O8M3Q2S,8,Approved,Sat May 26 05:07:23 PDT 2018,Fri May 25 12:24:18 PDT 2018,Fri May 25 12:27:23 PDT 2018,Sat May 26 05:07:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.560416667
9,practice_trial,1,FALSE,0.5,filler,low_right,English,1,Male,30,no,perceptions,Yes,34,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3XC1O3LBOTL7EQE8TLE5T4GKYTTLTQ,9,Approved,Sat May 26 05:08:01 PDT 2018,Fri May 25 12:24:34 PDT 2018,Fri May 25 12:28:01 PDT 2018,Sat May 26 05:08:55 PDT 2018,,,,,[],or_noprime_orthog_firstconj,2.53215
